RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31
395107,159,"South Bend, IN",msa,IN,135264.0,137352.0,134612.0,135787.0,131984.0,136607.0,135966.0,135004.0,135519.0,138722.0,144173.0,140692.0,143391.0,143682.0,145659.0,141398.0,143397.0,143759.0,146136.0,145360.0,151468.0,150577.0,150924.0,151258.0,155218.0,155441.0,154955.0,158312.0,163672.0,162652.0,161553.0,156417.0,158592.0,159204.0,165477.0,170290.0,174978.0,177612.0,175218.0,176325.0,176885.0,176720.0,176487.0,178862.0,183930.0,191366.0,193552.0,197364.0,190758.0,196833.0,195956.0,196018.0,188857.0,187182.0,195361.0,194711.0,195275.0,191147.0
395109,160,"Spartanburg, SC",msa,SC,153285.0,154107.0,155609.0,154896.0,157829.0,155141.0,159877.0,159365.0,164031.0,166084.0,168050.0,170110.0,169245.0,169722.0,169140.0,169392.0,170892.0,171027.0,172327.0,171803.0,175519.0,176198.0,178147.0,179459.0,185335.0,188775.0,191835.0,193904.0,195223.0,196002.0,194244.0,196321.0,199046.0,203915.0,210541.0,214496.0,215958.0,217509.0,219501.0,224721.0,224269.0,227948.0,230836.0,236184.0,238148.0,238133.0,243272.0,245517.0,246870.0,244896.0,247079.0,244985.0,243177.0,238194.0,241421.0,243532.0,249790.0,252394.0
394645,161,"Greeley, CO",msa,CO,326845.0,324923.0,326840.0,333157.0,336795.0,335249.0,328427.0,329735.0,333751.0,340398.0,339238.0,342405.0,342720.0,344994.0,345807.0,346843.0,349267.0,351208.0,348728.0,350190.0,354501.0,358285.0,359227.0,361228.0,367537.0,371847.0,375798.0,379590.0,383508.0,384012.0,383137.0,389779.0,403213.0,420483.0,426814.0,432083.0,431222.0,434315.0,436368.0,444257.0,448744.0,453707.0,457974.0,466016.0,478711.0,491166.0,496563.0,496510.0,490889.0,484753.0,480506.0,477909.0,475948.0,470226.0,467304.0,458687.0,461953.0,468010.0
394808,162,"Lubbock, TX",msa,TX,158375.0,160409.0,158386.0,158758.0,160747.0,161364.0,168278.0,165162.0,167946.0,164637.0,167141.0,167428.0,168064.0,167324.0,170752.0,168219.0,168062.0,161815.0,165952.0,169488.0,174258.0,173314.0,175366.0,181079.0,184313.0,185780.0,182123.0,186190.0,187080.0,189449.0,188179.0,188453.0,187592.0,192220.0,197847.0,204924.0,203868.0,205605.0,206633.0,210010.0,208920.0,207998.0,204908.0,214660.0,219152.0,226662.0,226076.0,228183.0,227533.0,223955.0,222773.0,220497.0,217544.0,221565.0,219496.0,220977.0,216387.0,220348.0
394471,163,"Clarksville, TN",msa,TN,163721.0,163507.0,163500.0,164223.0,164478.0,165981.0,166665.0,166159.0,170936.0,173697.0,177423.0,176355.0,177193.0,176356.0,174200.0,174264.0,174067.0,177348.0,177123.0,178682.0,182165.0,183771.0,185113.0,185134.0,189911.0,195804.0,199622.0,202139.0,204140.0,204205.0,205137.0,203700.0,212272.0,219217.0,228792.0,229433.0,232349.0,234583.0,241397.0,245368.0,246943.0,246109.0,251943.0,261591.0,269773.0,273746.0,276993.0,279318.0,274472.0,270473.0,267812.0,271940.0,267525.0,266385.0,262261.0,269377.0,269336.0,275039.0
395028,164,"Roanoke, VA",msa,VA,173898.0,177525.0,179178.0,179019.0,178181.0,181555.0,183105.0,183103.0,181319.0,183412.0,184391.0,186125.0,191157.0,188386.0,189357.0,189683.0,195010.0,196844.0,193595.0,197201.0,200011.0,201604.0,199175.0,201106.0,207734.0,215294.0,220916.0,221200.0,220753.0,218657.0,219525.0,219959.0,216491.0,219560.0,218269.0,222083.0,217890.0,226376.0,230593.0,234866.0,235737.0,234869.0,236699.0,234239.0,241156.0,249155.0,256164.0,254872.0,250502.0,245785.0,249280.0,244566.0,244122.0,246560.0,248735.0,255392.0,248060.0,254579.0
394579,165,"Evansville, IN",msa,IN,143164.0,142085.0,142961.0,146506.0,148166.0,145858.0,145127.0,145229.0,146509.0,149164.0,148707.0,149398.0,150665.0,154110.0,157341.0,158628.0,158095.0,156291.0,157701.0,151870.0,151763.0,147421.0,152743.0,154166.0,158531.0,163807.0,166817.0,167644.0,164218.0,168372.0,168651.0,170758.0,170820.0,171107.0,174967.0,177406.0,184169.0,183452.0,183853.0,179608.0,183186.0,177673.0,179862.0,177003.0,183546.0,187711.0,190873.0,186732.0,183764.0,182487.0,188657.0,189050.0,184397.0,177495.0,180772.0,184587.0,192364.0,196521.0
394747,167,"Kingsport, TN",msa,TN,130160.0,129972.0,132145.0,130769.0,128943.0,130557.0,132024.0,136032.0,134307.0,133050.0,133899.0,133900.0,138574.0,137982.0,146254.0,148372.0,147579.0,145684.0,140824.0,145301.0,145082.0,146433.0,146436.0,146469.0,152205.0,153224.0,153419.0,156867.0,156624.0,160507.0,156884.0,161187.0,163126.0,165948.0,164963.0,165747.0,167823.0,166423.0,167923.0,169756.0,176111.0,175057.0,172760.0,171027.0,173504.0,183179.0,186023.0,190337.0,189220.0,189115.0,188720.0,184106.0,187234.0,193779.0,202681.0,197399.0,193492.0,194445.0
394741,168,"Kennewick, WA",msa,WA,275173.0,276853.0,276111.0,271453.0,266453.0,268197.0,269481.0,275834.0,278905.0,284086.0,296436.0,299531.0,301908.0,298134.0,301082.0,303757.0,306117.0,304193.0,299374.0,298967.0,301162.0,302953.0,301139.0,309724.0,314391.0,322468.0,323211.0,326930.0,326226.0,328835.0,329460.0,333313.0,331787.0,340717.0,349365.0,361795.0,367301.0,371006.0,374695.0,372475.0,377730.0,384118.0,391975.0,398720.0,403586.0,406291.0,408220.0,409553.0,408347.0,411438.0,410547.0,406315.0,400332.0,391884.0,395044.0,395697.0,393937.0,392017.0
395179,169,"Utica, NY",msa,NY,119167.0,120421.0,120108.0,122080.0,123875.0,126464.0,129298.0,129021.0,126923.0,122289.0,124777.0,125290.0,128205.0,127977.0,132347.0,134452.0,135010.0,135239.0,133850.0,136127.0,135689.0,139660.0,138959.0,140218.0,138099.0,139349.0,142999.0,147840.0,150197.0,150153.0,151541.0,151858.0,157305.0,160554.0,161450.0,158116.0,156382.0,159138.0,163340.0,163573.0,164214.0,166466.0,170360.0,173855.0,172019.0,172190.0,168643.0,170024.0,174783.0,181518.0,183627.0,180175.0,174721.0,174728.0,175984.0,176235.0,175823.0,171276.0
394660,170,"Hagerstown, MD",msa,MD,182963.0,181506.0,182207.0,178839.0,186102.0,187386.0,187986.0,183099.0,183080.0,186748.0,190046.0,191132.0,190460.0,189793.0,190003.0,192439.0,197506.0,202149.0,206764.0,206157.0,207740.0,205675.0,209749.0,211353.0,213897.0,215794.0,219932.0,223420.0,222539.0,221471.0,218859.0,225674.0,228137.0,228440.0,227302.0,228454.0,235464.0,238125.0,245058.0,248819.0,253012.0,253164.0,254488.0,259496.0,265274.0,271383.0,269412.0,271371.0,265345.0,265483.0,259415.0,263195.0,263569.0,264099.0,261439.0,262472.0,268077.0,277261.0
394543,171,"Duluth, MN",msa,MN,151479.0,153763.0,150804.0,152135.0,153278.0,155742.0,154709.0,159027.0,160153.0,163086.0,158556.0,158734.0,157712.0,155593.0,155983.0,158082.0,157296.0,152867.0,149460.0,156513.0,168999.0,175486.0,177506.0,174190.0,174971.0,179501.0,184285.0,186796.0,182022.0,180701.0,176690.0,177315.0,180939.0,185970.0,191589.0,189149.0,195535.0,194685.0,201496.0,199855.0,199322.0,189629.0,188273.0,194992.0,202169.0,211291.0,210223.0,212210.0,207869.0,213734.0,220442.0,218935.0,209712.0,197625.0,205516.0,207342.0,218447.0,217587.0
394803,173,"Longview, TX",msa,TX,,,,,165530.0,160079.0,160810.0,157527.0,165515.0,170094.0,175321.0,172040.0,176465.0,172005.0,174876.0,169874.0,172354.0,163074.0,163857.0,162542.0,168615.0,169311.0,177148.0,176712.0,179062.0,181406.0,191329.0,196074.0,191616.0,191551.0,191246.0,198593.0,200833.0,202642.0,203805.0,208336.0,214885.0,217101.0,220102.0,220498.0,224785.0,222499.0,224612.0,230673.0,238542.0,241982.0,242231.0,241564.0,240636.0,238979.0,236885.0,241511.0,246088.0,245933.0,246290.0,238435.0,240701.0,235614.0
395229,174,"Wilmington, NC",msa,NC,232108.0,232069.0,234875.0,238000.0,233481.0,237133.0,237464.0,241127.0,237159.0,239179.0,240468.0,243258.0,246287.0,255425.0,256542.0,263758.0,256594.0,256532.0,256135.0,263488.0,265941.0,260777.0,259408.0,270495.0,282917.0,292960.0,296112.0,295446.0,295394.0,292806.0,293853.0,297821.0,297653.0,304838.0,306725.0,316048.0,317011.0,319231.0,319490.0,325342.0,329633.0,338983.0,342087.0,347364.0,357990.0,369083.0,381240.0,384539.0,384530.0,379107.0,379439.0,377103.0,373752.0,367227.0,375955.0,383812.0,390404.0,398296.0
395061,175,"San Luis Obispo, CA",msa,CA,581404.0,593962.0,585046.0,587549.0,575585.0,581720.0,573510.0,576015.0,584166.0,581904.0,583529.0,579078.0,580479.0,585202.0,585024.0,586757.0,585697.0,593498.0,601545.0,601532.0,585096.0,571372.0,576130.0,583407.0,611092.0,618380.0,640345.0,647877.0,666137.0,667221.0,659737.0,658089.0,682676.0,700875.0,721527.0,721238.0,735287.0,726244.0,732724.0,732270.0,747268.0,763202.0,780539.0,788766.0,798447.0,814082.0,836604.0,825984.0,806538.0,789798.0,779759.0,791088.0,787452.0,784327.0,780689.0,787039.0,808912.0,812322.0
753875,176,"Crestview, FL",msa,FL,269914.0,269887.0,276293.0,282673.0,278886.0,276189.0,268010.0,269286.0,265500.0,268479.0,269489.0,274501.0,280086.0,284553.0,283817.0,283052.0,290368.0,291281.0,290566.0,285055.0,287262.0,289520.0,299128.0,319360.0,339434.0,351844.0,353873.0,357780.0,360125.0,362621.0,365813.0,368427.0,377803.0,383382.0,376865.0,370248.0,358829.0,366663.0,373199.0,388821.0,399238.0,403126.0,404039.0,406849.0,425831.0,432639.0,437399.0,413359.0,403255.0,400118.0,404678.0,403114.0,397525.0,394053.0,399060.0,402145.0,414035.0,418557.0
394851,177,"Merced, CA",msa,CA,260872.0,260853.0,264533.0,262034.0,259933.0,263054.0,264308.0,266919.0,267502.0,272757.0,280499.0,278869.0,278011.0,276145.0,280732.0,279738.0,278646.0,282403.0,286054.0,288022.0,284499.0,282079.0,283079.0,285968.0,299270.0,306155.0,310446.0,311473.0,314338.0,316337.0,316633.0,323707.0,332443.0,341563.0,353167.0,361379.0,367401.0,367223.0,368639.0,370258.0,369510.0,374893.0,384705.0,399136.0,405417.0,410022.0,403898.0,401923.0,391480.0,391660.0,388439.0,382697.0,374575.0,368268.0,375069.0,385253.0,389964.0,389182.0
395197,178,"Waco, TX",msa,TX,186683.0,187379.0,188931.0,185631.0,184343.0,186954.0,191543.0,191835.0,191889.0,191451.0,195276.0,192286.0,197060.0,193412.0,195509.0,191260.0,190942.0,192104.0,192245.0,195514.0,193130.0,199367.0,202645.0,209096.0,209750.0,212511.0,220087.0,223726.0,225474.0,224182.0,225511.0,228763.0,232850.0,235914.0,239801.0,244807.0,248663.0,250766.0,244489.0,242875.0,247853.0,257781.0,262390.0,255237.0,253709.0,265216.0,268407.0,269482.0,262648.0,266133.0,272884.0,268030.0,259290.0,250897.0,255672.0,262170.0,263495.0,262099.0
394447,179,"Cedar Rapids, IA",msa,IA,156103.0,162760.0,159333.0,155911.0,152466.0,157604.0,161995.0,158382.0,159307.0,158275.0,162522.0,159315.0,161090.0,162777.0,167529.0,168405.0,167068.0,162071.0,160085.0,158009.0,161470.0,164525.0,166449.0,166678.0,167594.0,172975.0,177067.0,178692.0,178435.0,176535.0,180859.0,177548.0,179191.0,180459.0,188556.0,194537.0,199163.0,205107.0,212113.0,222983.0,234051.0,238331.0,237638.0,230625.0,237538.0,236831.0,257035.0,258535.0,264034.0,258451.0,253827.0,258099.0,250307.0,239148.0,223749.0,217785.0,225647.0,239953.0
394348,180,"Atlantic City, NJ",msa,NJ,191343.0,191307.0,188837.0,183621.0,189670.0,193074.0,198804.0,198797.0,197317.0,195578.0,195162.0,194845.0,198584.0,201954.0,204259.0,200886.0,196364.0,195737.0,197725.0,199098.0,201067.0,205916.0,211975.0,216966.0,223984.0,226852.0,232178.0,233622.0,240602.0,247039.0,251563.0,250171.0,247657.0,243594.0,244734.0,245202.0,246601.0,245245.0,241602.0,249777.0,251918.0,259241.0,262501.0,271603.0,273014.0,280661.0,282149.0,290168.0,281646.0,279078.0,279063.0,276532.0,280957.0,276400.0,279822.0,280477.0,287172.0,293010.0
394412,181,"Bremerton, WA",msa,WA,328102.0,334221.0,335397.0,333459.0,329459.0,328749.0,331934.0,333285.0,334010.0,348031.0,355701.0,360202.0,360163.0,366436.0,370177.0,369880.0,369053.0,376446.0,380862.0,382189.0,383086.0,384293.0,389384.0,399090.0,402625.0,408188.0,405614.0,420871.0,422472.0,425104.0,420588.0,432749.0,449610.0,463190.0,473381.0,480857.0,482090.0,485916.0,486943.0,493301.0,494219.0,498853.0,499499.0,507438.0,519948.0,533400.0,554893.0,544376.0,538433.0,508202.0,501373.0,494879.0,492266.0,489030.0,483587.0,491344.0,495289.0,504537.0
395103,182,"Sioux Falls, SD",msa,SD,209016.0,205721.0,204812.0,208318.0,205459.0,203538.0,205340.0,208383.0,212482.0,208648.0,213778.0,216346.0,219302.0,213771.0,211768.0,214971.0,221764.0,223747.0,217387.0,216814.0,216558.0,220607.0,221272.0,224355.0,226894.0,231783.0,234281.0,236386.0,236869.0,235719.0,237467.0,237885.0,246313.0,249522.0,257679.0,262436.0,268187.0,270670.0,269020.0,266319.0,263616.0,265354.0,267517.0,267734.0,271025.0,284501.0,296987.0,305694.0,301004.0,299358.0,301491.0,298846.0,299418.0,291707.0,286541.0,279279.0,281150.0,292170.0
395065,183,"Santa Cruz, CA",msa,CA,794082.0,792485.0,795426.0,791991.0,787527.0,801003.0,807741.0,824348.0,822069.0,821874.0,810216.0,795822.0,795048.0,768947.0,770551.0,770890.0,807627.0,832242.0,821719.0,825511.0,797841.0,811009.0,801062.0,835422.0,849224.0,877335.0,882175.0,898047.0,884669.0,913341.0,919521.0,937699.0,964983.0,1010873.0,1030339.0,1040375.0,1037782.0,1032629.0,979051.0,968118.0,974029.0,1009896.0,1054701.0,1150577.0,1219005.0,1210313.0,1163532.0,1114598.0,1131585.0,1121778.0,1158706.0,1107901.0,1062893.0,1008654.0,1040375.0,1077214.0,1082602.0,1099246.0
394572,184,"Erie, PA",msa,PA,126327.0,127313.0,126782.0,126120.0,123444.0,117371.0,115705.0,119674.0,123470.0,128271.0,131091.0,131007.0,132000.0,130711.0,130239.0,129191.0,128689.0,130848.0,130315.0,131777.0,132734.0,135758.0,135082.0,135699.0,135771.0,138684.0,144776.0,148797.0,149911.0,144382.0,139508.0,135010.0,134519.0,139089.0,140930.0,143970.0,146233.0,149856.0,151288.0,153805.0,155963.0,151756.0,147211.0,148809.0,151493.0,158146.0,158978.0,167508.0,163258.0,164601.0,165726.0,163673.0,166346.0,161958.0,167329.0,162479.0,161952.0,162091.0
394924,185,"Norwich, CT",msa,CT,219507.0,221965.0,223082.0,224186.0,222320.0,223665.0,223547.0,226440.0,227482.0,230174.0,232582.0,229274.0,230709.0,225540.0,229686.0,230896.0,233791.0,234107.0,233732.0,234915.0,237784.0,236551.0,239069.0,241663.0,249165.0,258027.0,263315.0,265940.0,264504.0,263924.0,267881.0,264886.0,277319.0,277436.0,284711.0,277691.0,279367.0,283330.0,282080.0,280764.0,283168.0,290353.0,291045.0,293668.0,289370.0,295020.0,295818.0,298496.0,298181.0,298610.0,309529.0,306908.0,302280.0,295549.0,301855.0,309402.0,308737.0,313087.0
394323,186,"Amarillo, TX",msa,TX,157283.0,161308.0,161839.0,162020.0,159854.0,165581.0,169320.0,169466.0,166428.0,165036.0,165067.0,168357.0,165860.0,166446.0,165883.0,170831.0,174296.0,172682.0,171288.0,169435.0,173169.0,178265.0,185835.0,188863.0,191661.0,190845.0,194443.0,199227.0,199124.0,197375.0,196872.0,202723.0,209485.0,213088.0,214211.0,214048.0,214052.0,215253.0,215984.0,213423.0,207876.0,204902.0,207545.0,210856.0,220875.0,221028.0,226960.0,228748.0,233386.0,227940.0,222002.0,220976.0,228872.0,230026.0,227783.0,224133.0,225172.0,225624.0
395171,188,"Tuscaloosa, AL",msa,AL,165881.0,171992.0,177707.0,176832.0,173148.0,171508.0,173658.0,173535.0,177503.0,179778.0,180848.0,178081.0,176511.0,184457.0,187957.0,190253.0,186134.0,185717.0,187589.0,190733.0,192580.0,195991.0,194608.0,198187.0,201528.0,208563.0,207310.0,205985.0,203385.0,206282.0,211672.0,214561.0,223042.0,221610.0,226745.0,225221.0,226637.0,221459.0,223025.0,223810.0,224370.0,220230.0,223278.0,225867.0,233035.0,230640.0,241639.0,243164.0,246172.0,237277.0,231914.0,231514.0,231221.0,229605.0,230660.0,236051.0,237873.0,241260.0
394483,189,"College Station, TX",msa,TX,234861.0,234776.0,247713.0,241905.0,232832.0,216253.0,215869.0,224557.0,224101.0,223361.0,230596.0,234196.0,238361.0,224149.0,233719.0,228669.0,240682.0,238444.0,237128.0,229045.0,226332.0,233167.0,235794.0,232415.0,230433.0,226274.0,226870.0,233013.0,245081.0,246128.0,245328.0,245720.0,251311.0,256814.0,260106.0,263408.0,265386.0,263433.0,262115.0,265820.0,266506.0,273783.0,269373.0,281110.0,292161.0,305784.0,309958.0,307762.0,314319.0,309096.0,314522.0,303995.0,304588.0,290025.0,301949.0,309377.0,322043.0,341423.0
394732,190,"Kalamazoo, MI",msa,MI,157079.0,156637.0,155006.0,155933.0,154313.0,151945.0,153264.0,156553.0,160648.0,162009.0,161290.0,165500.0,166379.0,169306.0,169804.0,172079.0,172632.0,168480.0,166274.0,165427.0,172156.0,172956.0,173203.0,173505.0,180409.0,186721.0,191806.0,196107.0,196999.0,191401.0,186394.0,187343.0,197782.0,199189.0,203516.0,202416.0,207492.0,208736.0,210587.0,212511.0,214483.0,211682.0,205463.0,206478.0,214006.0,225240.0,229024.0,229235.0,226137.0,222948.0,226558.0,226102.0,218016.0,213678.0,214204.0,229965.0,236501.0,235365.0
394811,191,"Lynchburg, VA",msa,VA,178115.0,171396.0,173082.0,170446.0,174489.0,174325.0,176186.0,177539.0,181794.0,181686.0,184977.0,181006.0,182556.0,178683.0,185115.0,183776.0,186326.0,181160.0,182578.0,183323.0,193304.0,196458.0,195725.0,196263.0,198763.0,204316.0,206791.0,210637.0,211082.0,208220.0,207554.0,213094.0,214169.0,214918.0,212933.0,218729.0,223171.0,223821.0,227736.0,234647.0,241876.0,243359.0,242847.0,241480.0,241483.0,243999.0,248546.0,256058.0,255500.0,252377.0,239581.0,239907.0,242970.0,252015.0,246756.0,247816.0,247410.0,252223.0
395240,193,"Yakima, WA",msa,WA,224047.0,223251.0,218441.0,224301.0,220566.0,218125.0,215134.0,218827.0,222184.0,226997.0,237139.0,252174.0,256478.0,253570.0,248875.0,252670.0,249419.0,248546.0,238419.0,245613.0,250287.0,258334.0,265900.0,272257.0,279413.0,278584.0,275070.0,272823.0,274878.0,281661.0,285977.0,290140.0,292032.0,294980.0,305862.0,311548.0,318658.0,313246.0,313161.0,313256.0,317984.0,315539.0,310877.0,305812.0,314756.0,326123.0,332482.0,337756.0,341460.0,341161.0,335504.0,337343.0,336383.0,328258.0,327234.0,325034.0,339682.0,339549.0
394585,194,"Fargo, ND",msa,ND,212644.0,211182.0,211334.0,210661.0,211395.0,208237.0,207839.0,208128.0,210105.0,210946.0,211685.0,216859.0,220317.0,220896.0,216767.0,217964.0,219570.0,221564.0,223402.0,219659.0,223012.0,221777.0,227767.0,229541.0,232418.0,236176.0,236047.0,236427.0,233266.0,234796.0,235118.0,234844.0,236799.0,240934.0,248675.0,249292.0,250797.0,249587.0,248428.0,244142.0,246001.0,260197.0,269815.0,270758.0,260439.0,258597.0,267028.0,272667.0,274055.0,268429.0,270757.0,262378.0,261070.0,258544.0,268017.0,268583.0,274832.0,279962.0
394387,195,"Binghamton, NY",msa,NY,122616.0,120581.0,120029.0,122846.0,121338.0,120408.0,116092.0,115860.0,116165.0,114974.0,116016.0,115606.0,121541.0,122979.0,122274.0,118029.0,117913.0,122621.0,123810.0,125272.0,123165.0,126605.0,124005.0,123864.0,124892.0,132097.0,138356.0,142616.0,145642.0,148215.0,148006.0,141642.0,134279.0,134426.0,137405.0,144618.0,146760.0,152908.0,153478.0,157315.0,154710.0,151784.0,149200.0,152213.0,152803.0,156045.0,159151.0,166657.0,162533.0,158561.0,156734.0,160130.0,162353.0,159201.0,157826.0,158553.0,162075.0,163490.0
394609,196,"Fort Smith, AR",msa,AR,126661.0,123034.0,121823.0,122310.0,124229.0,124993.0,124614.0,126739.0,126837.0,127679.0,130327.0,130304.0,134380.0,126552.0,126963.0,124373.0,128860.0,129392.0,129539.0,128943.0,132884.0,135008.0,138537.0,137296.0,139900.0,144007.0,149755.0,150897.0,153973.0,153348.0,159019.0,160206.0,161049.0,163949.0,162301.0,165734.0,158337.0,158699.0,158626.0,163045.0,167284.0,170603.0,174435.0,175170.0,175056.0,177971.0,180469.0,179771.0,175692.0,177227.0,178030.0,175668.0,174024.0,177100.0,182057.0,184675.0,180908.0,183450.0
394334,197,"Appleton, WI",msa,WI,169465.0,173207.0,176793.0,181817.0,180931.0,179726.0,176497.0,174627.0,173558.0,178603.0,185168.0,191366.0,191373.0,186799.0,185469.0,188489.0,192781.0,190047.0,185958.0,187275.0,188225.0,188242.0,191648.0,200578.0,206561.0,201443.0,203246.0,201989.0,207573.0,203200.0,198261.0,199479.0,199501.0,210779.0,216476.0,228846.0,233090.0,237732.0,234596.0,236680.0,237085.0,247076.0,246260.0,246457.0,245177.0,250423.0,260357.0,256395.0,254886.0,253513.0,251930.0,250975.0,247362.0,259498.0,257578.0,263932.0,259060.0,266328.0
845160,198,"Prescott Valley, AZ",msa,AZ,299393.0,300214.0,303567.0,303382.0,301127.0,303602.0,303550.0,304899.0,306111.0,310270.0,313861.0,312315.0,311526.0,314209.0,319794.0,321643.0,324950.0,329741.0,336639.0,337502.0,339505.0,331850.0,330330.0,329040.0,351230.0,364055.0,377174.0,374131.0,382256.0,387527.0,404404.0,402454.0,408561.0,407142.0,425826.0,434671.0,444041.0,442979.0,447050.0,449371.0,461137.0,460848.0,466782.0,472248.0,488718.0,498122.0,497869.0,495255.0,490776.0,477910.0,475094.0,473052.0,474725.0,468098.0,459601.0,476354.0,482867.0,493687.0
394813,200,"Macon, GA",msa,GA,129696.0,131151.0,133329.0,135478.0,136788.0,129881.0,130906.0,127625.0,134159.0,134857.0,143230.0,145109.0,146463.0,140214.0,140655.0,139114.0,139858.0,141550.0,138492.0,141563.0,144310.0,143434.0,139261.0,141782.0,150947.0,157187.0,152814.0,154520.0,155583.0,159266.0,155165.0,148970.0,145800.0,152003.0,158442.0,162796.0,159441.0,162573.0,163230.0,167972.0,167462.0,168348.0,164864.0,162642.0,166318.0,173421.0,178143.0,181796.0,183888.0,185576.0,182222.0,177986.0,174479.0,167608.0,163820.0,162880.0,169661.0,168100.0
395174,201,"Tyler, TX",msa,TX,203133.0,214418.0,202035.0,203464.0,202008.0,212410.0,217680.0,213124.0,209049.0,208714.0,203328.0,207470.0,210994.0,219025.0,215518.0,217142.0,214890.0,225243.0,220816.0,225824.0,220232.0,232137.0,230877.0,247480.0,255898.0,260201.0,250434.0,240633.0,246776.0,250506.0,252465.0,262994.0,270876.0,276629.0,272917.0,276726.0,279379.0,287068.0,289221.0,297407.0,290035.0,281065.0,279772.0,290797.0,290959.0,292551.0,296928.0,309595.0,324349.0,314542.0,317995.0,300898.0,303225.0,292064.0,282735.0,284269.0,295765.0,323618.0
394361,202,"Barnstable Town, MA",msa,MA,386856.0,381487.0,388662.0,395841.0,390224.0,377546.0,372916.0,385698.0,389483.0,392265.0,396642.0,398176.0,400027.0,394354.0,392867.0,393222.0,390285.0,390411.0,389558.0,401800.0,409021.0,413050.0,409603.0,422466.0,437552.0,459081.0,467435.0,483665.0,485691.0,488788.0,485803.0,491426.0,510804.0,520475.0,530696.0,524700.0,525977.0,528642.0,531875.0,538239.0,545938.0,551454.0,555907.0,556817.0,575748.0,588596.0,596183.0,600889.0,602316.0,605273.0,602116.0,612976.0,614500.0,605656.0,598009.0,604724.0,618371.0,628722.0
394519,203,"Daphne, AL",msa,AL,221357.0,223482.0,223834.0,227813.0,226900.0,231653.0,231186.0,230753.0,229743.0,237046.0,245879.0,251498.0,248964.0,247153.0,245598.0,247997.0,248664.0,253195.0,256956.0,259361.0,253955.0,242707.0,244691.0,251198.0,271693.0,276911.0,274659.0,269881.0,272165.0,278331.0,278525.0,292919.0,302603.0,307997.0,304408.0,305120.0,314293.0,316777.0,320865.0,322020.0,336766.0,344645.0,351619.0,349004.0,357320.0,364059.0,365548.0,362911.0,362800.0,369699.0,370998.0,370375.0,362921.0,365092.0,375403.0,382139.0,384519.0,378829.0
395030,207,"Rochester, MN",msa,MN,205222.0,204246.0,207533.0,204518.0,203827.0,205755.0,207365.0,211423.0,212851.0,215132.0,218150.0,217558.0,220123.0,221109.0,221194.0,221036.0,223366.0,224449.0,226040.0,224846.0,227212.0,225929.0,224823.0,226646.0,236431.0,243044.0,250026.0,246707.0,246844.0,242857.0,242435.0,241918.0,242980.0,248306.0,255275.0,258443.0,259343.0,259463.0,264368.0,266089.0,270899.0,268710.0,272924.0,271529.0,277112.0,283266.0,290196.0,291164.0,287577.0,280956.0,279925.0,278546.0,276671.0,271412.0,267129.0,267417.0,272914.0,279998.0
753895,208,"Lafayette, IN",msa,IN,157630.0,155933.0,159346.0,156947.0,153196.0,152938.0,156136.0,155339.0,156297.0,157708.0,166232.0,171732.0,169610.0,170911.0,169071.0,174455.0,173585.0,170325.0,169143.0,174046.0,178159.0,178221.0,175932.0,174667.0,177780.0,183218.0,190167.0,191714.0,189298.0,190957.0,190356.0,196499.0,196726.0,202906.0,202422.0,201786.0,203158.0,207743.0,208587.0,206257.0,202206.0,202022.0,203980.0,209301.0,214601.0,223676.0,225462.0,229508.0,225358.0,221359.0,220910.0,218147.0,218680.0,213420.0,215392.0,224948.0,231436.0,238024.0
394454,209,"Champaign, IL",msa,IL,143132.0,143288.0,143454.0,140502.0,142735.0,148262.0,150293.0,146120.0,142229.0,141696.0,141828.0,143098.0,146988.0,150655.0,155702.0,155208.0,159043.0,151489.0,149883.0,144015.0,147576.0,150338.0,153519.0,154229.0,156786.0,159697.0,162482.0,166716.0,165803.0,162246.0,154643.0,156400.0,157755.0,161899.0,161421.0,165527.0,165715.0,164528.0,160544.0,162373.0,166820.0,171845.0,173243.0,170631.0,173857.0,175070.0,178337.0,177564.0,179134.0,178580.0,178421.0,174795.0,175871.0,166638.0,165296.0,161674.0,170513.0,175461.0
